               point_id                    MH0                    MA0                   MHch                   lamL                   lam2                    rat                 s_jbar                 con_tt                 con_hh                 con_zz                 con_ww                 con_bb               con_tata                 con_cc                 con_ss               con_mumu                 con_gg                 con_aa                 sigmav                 br_inv                  br_ll               gce_chi2                 gce_ll              jbar_chi2                jbar_ll                sigmaSI                 lux_ll                 lux_pv                r_xenon              ll_dSph16           ll_dSph16all     ll_dSph_tucana_III      ll_dSph_tucana_IV   ll_dSph_reticulum_II                omegah2             omegah2tot                  dm_ll                dm_chi2                delta_S                delta_T                delta_U              delta_rho           ll_unitarity      ll_perturbativity        ll_vevstability                chi2_ST                  ll_ST                  pv_ST               chi2_rho                 ll_rho 
            50000000361          572.199561783          574.955418015          572.227414651        0.0532562899469      3.41259971491e-06         0.999992259857      -0.00507440610085                0.00619                 0.0318                  0.421                  0.497               2.04e-06               3.11e-07               8.27e-08                    0.0                    0.0               2.13e-05               2.07e-08               6.38e-26                    0.0                   -0.0          113.770416001         -59.0437465121      0.000142060751183        -0.492050612554              3.066e-10         -1.04862623971         0.551570478579     0.5853264207582595         -22.5088736186         -32.1847262196         -5.01792810188          -4.6579244992         -7.29163705383                  0.126         0.126000975266          3.33788706256         0.234450258175            9.69001e-05           -5.10581e-05           -1.86374e-05           -0.000150834                    0.0                    0.0                    0.0          3.25293695495          3.30757349842         0.196622727054           2.4768824127          5.80019766393 
            50000000362          548.200107668          549.147535377          548.242764965        5.059911139e-06      6.31925746055e-06         0.999992431202       -0.0761023313392                    0.0                    0.0                  0.437                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.57e-26                    0.0                   -0.0          113.502074712         -58.8959373573         0.031952113355        -0.507955638856              3.015e-18         -1.08628709856         0.999999993913  6.010381779097491e-09         -22.5414167813         -32.1905929629         -5.01148565225         -4.63769052937          -7.2743792498                  0.124         0.124000938538          3.41642539192         0.109374624833             8.5159e-06            -5.0392e-05           -2.00252e-05           -0.000150829                    0.0                    0.0                    0.0          3.24702977052          3.31052709063         0.197204328894          2.47683744687          5.80022014684 
            50000000363          573.542957907          608.866067473          573.562635373      0.000391412177094         0.019743384952         0.999996496939         0.327014426155               3.43e-07               1.84e-06                  0.451                  0.504                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.17e-26                    0.0                   -0.0          126.397296056         -65.5745831577         0.589980271576        -0.786969717966             1.6485e-14         -1.08626582911         0.999968163929  3.139702198299964e-05         -22.4862269275         -32.2130730728         -5.04345772487         -4.68338842042         -7.32197465879                  0.113         0.113000395847          3.37760514483          0.37281074432             0.00154607           -6.20776e-05           -1.93891e-05            -0.00015092                    0.0                    0.0                    0.0          3.35135963216          3.25836215981         0.187180887642          2.47765588898          5.79981092579 
            50000000364          583.148944093          631.794859991          583.182464576      2.11751786926e-06       0.00258044831881         0.999995839367         0.337125622591                    0.0                    0.0                  0.455                    0.5                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.02e-26                    0.0                   -0.0          125.195808525         -64.9481654186         0.627028366708        -0.805493765533              4.667e-19         -1.08628710204         0.999999999113  8.740859850895843e-10         -22.4657233061         -32.2241236965         -5.05802897106         -4.70037141937          -7.3396116029                  0.115         0.115000478475          3.45570898484         0.181513129846             0.00209949           -7.87197e-05           -1.91693e-05           -0.000151051                    0.0                    0.0                    0.0          3.39109948127          3.23849223526         0.183498324809          2.47883432327          5.79922170864 
            50000000365            613.0566135          716.401469461          613.088799988        0.0139784563631         0.134640935888         0.999991781062      0.000201283874539               0.000367                 0.0022                   0.47                  0.483               1.19e-07               1.83e-08                    0.0                    0.0                    0.0               1.43e-06                    0.0               5.67e-26                    0.0                   -0.0          109.346826695         -56.7423064036       2.2352269908e-07         -0.49197969394             1.8405e-11         -1.06587817049         0.967254993947    0.03273160149121642         -22.4167387525         -32.2517282674         -5.09580824181         -4.73918127314         -7.38486339693                  0.122         0.122001002719          3.47254410199        0.0296569461436             0.00423211           -0.000108805           -1.85857e-05           -0.000151286                    0.0                    0.0                    0.0           3.5445497873          3.16176708224         0.169945939805          2.48094901058          5.79816436499 
            50000000366          587.047847338          597.401240951          587.066552508       0.00432258639983        3.691272685e-05         0.999994724356         0.100335663056               4.06e-05               0.000226                   0.44                  0.513               1.33e-08                    0.0                    0.0                    0.0                    0.0               1.47e-07                    0.0               5.79e-26                    0.0                   -0.0           113.81631467         -59.0516845831        0.0555410794035         -0.51975012188              1.919e-12          -1.0838891589         0.996384340189  0.0035700093529693654         -22.4408115067          -32.236552277         -5.07667705261         -4.71906371776         -7.36020907059                  0.129         0.129000680562          3.18273639478         0.497695527942            0.000430507           -5.31486e-05           -1.80155e-05           -0.000150851                    0.0                    0.0                    0.0          3.27528609056          3.29639893061         0.194437783693           2.4770352996          5.80012122048 
            50000000367          541.354936737          541.549200843          541.379551855       0.00345454869901      5.11519175648e-05         0.999993597048        -0.209413029964               3.06e-05               0.000148                  0.437                  0.518               1.03e-08                    0.0                    0.0                    0.0                    0.0               9.51e-08                    0.0               6.73e-26                    0.0                   -0.0          110.330473978         -57.2584405761         0.241941888848        -0.612950526603              1.441e-12         -1.08433338395         0.997058794887  0.0029089246456833195          -22.559099376         -32.1808738589         -4.99974265732         -4.62203182554         -7.25438560868                  0.122         0.122000781165          3.47254899135         0.029650799434           -2.73698e-05           -4.97787e-05           -2.04479e-05           -0.000150824                    0.0                    0.0                    0.0          3.24459755167          3.31174320006         0.197444296821          2.47679248144          5.80024262956 
            50000000368          534.192232522          535.060668119           534.21475907      0.000289038300388        0.0583565646361         0.999994701945         0.280823188763                2.2e-07               1.04e-06                  0.438                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.91e-26                    0.0                   -0.0          132.158709923         -68.5820971379         0.435080479679        -0.709519822018              1.036e-14         -1.08627276332          0.99997854478  2.119381827492319e-05         -22.5788157199         -32.1690031886         -4.98670805717         -4.60347941159         -7.23126726951                  0.118         0.118000625174          3.50775735396        0.0259091245585            2.77085e-06           -5.00438e-05           -2.09541e-05           -0.000150826                    0.0                    0.0                    0.0          3.24661334431          3.31073530373         0.197245393694          2.47681046756           5.8002336365 
            50000000369          610.236641197          654.658792039          610.264124464      2.99150272659e-05      0.000187382357398         0.999992939693       -0.0928069253888                    0.0               1.06e-08                  0.453                  0.501                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.49e-26                    0.0                   -0.0          106.297369208         -55.1704372822        0.0475186874279        -0.515738925892              8.507e-17         -1.08628699935         0.999999845438 1.5202265691481592e-07         -22.4004996386         -32.2585049446         -5.10854985901         -4.74945544695         -7.39669525856                  0.126         0.126000889605          3.33789087479         0.234443993402             0.00183861           -7.14332e-05           -1.75805e-05           -0.000150994                    0.0                    0.0                    0.0          3.37237200899           3.2478559714         0.185224624398          2.47832153499          5.79947810278 
            50000000370          598.646926366           627.55729384          598.678655013      0.000194434377158        0.0123363289302         0.999992719784        -0.171966552413               7.82e-08               4.53e-07                  0.447                  0.506                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.64e-26                    0.0                   -0.0          105.379260238         -54.6991906729         0.163151711853        -0.573555438105              3.734e-15         -1.08628248302         0.999993086466  6.808396669203704e-06         -22.4210535193         -32.2465219835         -5.09041296209         -4.73505550216         -7.37990384112                  0.124         0.124000902753          3.41642660334         0.109372779168             0.00121434           -6.60268e-05           -1.78511e-05           -0.000150951                    0.0                    0.0                    0.0          3.32927974971          3.26940210104         0.189258802565           2.4779347298          5.79967150537 
            50000000371          538.540711466          539.386011623          538.573364664      1.59816064242e-05      0.000193770438806         0.999991891812      -0.00366546189518                    0.0                    0.0                  0.437                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                6.8e-26                    0.0                   -0.0          117.681973459         -61.0608388462      7.41243817243e-05        -0.492016644369              3.116e-17         -1.08628705984          0.99999993598  6.323058230611772e-08         -22.5664635571          -32.176598062         -4.99491969468         -4.61521481017         -7.24580050267                   0.12          0.12000097299          3.50386658715      7.08012462117e-05            1.95867e-06           -5.01771e-05           -2.06561e-05           -0.000150827                    0.0                    0.0                    0.0          3.24657413208          3.31075490985         0.197249260949          2.47681946064          5.80022913995 
            50000000372          624.670882473          781.137087115          624.685404129        0.0666372876914      1.38237254859e-05         0.999993791982         0.129147128486                0.00735                 0.0442                   0.46                  0.447               2.37e-06               3.66e-07               9.59e-08                    0.0                    0.0               2.98e-05                2.9e-08               5.97e-26                    0.0                   -0.0           114.19527878         -59.2592336748        0.0920180815035         -0.53798862293              4.029e-10         -1.09113327611         0.487961135233     0.7025645548082747          -22.438727776         -32.2216595739         -5.06697544567         -4.71595635224          -7.3537966938                  0.118         0.118000732551          3.50775793224        0.0259061480664             0.00623656           -8.99731e-05           -1.87055e-05           -0.000151139                    0.0                    0.0                    0.0          3.68912615318           3.0894788993         0.158094380938          2.47962610058          5.79882581999 
            50000000373          562.989873277          565.666447183          563.016367602        0.0203704822343      2.04645302094e-05         0.999992816814        0.0131983919294               0.000974                0.00497                  0.435                  0.514               3.23e-07               4.91e-08               1.31e-08                    0.0                    0.0               3.25e-06                    0.0               6.32e-26                    0.0                   -0.0          114.660278197         -59.4943797018      0.000961049389377        -0.492460106873             4.6335e-11          -1.0382604191         0.912862708063    0.08991897356281314         -22.5079164677          -32.201693452         -5.02906702861         -4.66470995577         -7.30161767372                  0.126         0.126000905088          3.33789018574         0.234445125744            9.25862e-05           -5.09553e-05           -1.91675e-05           -0.000150834                    0.0                    0.0                    0.0          3.25264080245          3.30772157466         0.196651844365           2.4768824127          5.80019766393 
            50000000374          519.071595136          519.131053531          519.083858874       0.00196875327641        0.0170432649238         0.999994904739         0.105250948492               1.08e-05               4.83e-05                  0.437                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0               3.11e-08                    0.0                7.3e-26                    0.0                   -0.0          126.535586259         -65.6601112329        0.0611161097692        -0.522537637063               5.09e-13         -1.08556438568         0.998916306838  0.0010715901297939218         -22.6225829577         -32.1384694615         -4.95909050002         -4.55679600378         -7.18283551369                  0.113         0.113000575767           3.3776138678         0.372790113967           -4.08942e-05           -4.97146e-05           -2.20161e-05           -0.000150824                    0.0                    0.0                    0.0          3.24369936249          3.31219229465           0.1975329879          2.47679248144          5.80024262956 
            50000000375          556.594506653          575.987671225          556.648723987      6.09698988161e-05       0.00119384347646         0.999999204537        -0.331349471258                    0.0               4.53e-08                  0.445                   0.51                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.47e-26                    0.0                   -0.0          105.837167723         -54.9396950142          0.60572601947        -0.794842591913              4.247e-16         -1.08628653807         0.999999155245  8.337544259777852e-07         -22.5259273433         -32.1970869077         -5.02054893228         -4.65061063213         -7.28738778587                  0.111         0.111000088296           3.2604346667         0.642872350589            0.000857769           -6.83843e-05           -2.00643e-05            -0.00015097                    0.0                    0.0                    0.0          3.30550481443          3.28128956868          0.19152203586             2.47810564          5.79958605028 
            50000000376          541.842976152          542.558797122          541.858633183      0.000161125014728         0.708300220723          0.99999639497         0.334704849371               6.65e-08               3.22e-07                  0.437                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.72e-26                    0.0                   -0.0          133.149427631         -69.0956395106         0.618055784007        -0.801007474182              3.129e-15         -1.08628283181         0.999993609777  6.310796767313092e-06         -22.5579002877         -32.1816463096         -5.00064916926         -4.62309685266         -7.25591457049                  0.121          0.12100043621          3.49147220859       0.00827095909963           -1.63045e-06           -4.98996e-05           -2.04329e-05           -0.000150825                    0.0                    0.0                    0.0          3.24630754988          3.31088820095         0.197275554271          2.47680147449          5.80023813303 
            50000000377          552.770834618          555.152278351          552.788148946      1.20004547356e-06         0.638928518532         0.999994563983        -0.188874514058                    0.0                    0.0                  0.438                  0.517                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.47e-26                    0.0                   -0.0          109.483067939         -56.8194207584         0.196811461187        -0.590385312772             1.6675e-19         -1.08628710241         0.999999999666  3.296427454737415e-10         -22.5284452286         -32.1953958551          -5.0187299014         -4.64822072511         -7.28481434542                  0.124          0.12400067407          3.41643434478         0.109360984701            7.86657e-05           -5.04336e-05           -1.97805e-05           -0.000150829                    0.0                    0.0                    0.0          3.25166485475          3.30820954851          0.19674782874          2.47683744687          5.80022014684 
            50000000378          608.626861724          643.468455155          608.646119539      0.000292289123534       0.00161597341725         0.999994893128         0.169135923066                1.7e-07               1.02e-06                  0.449                  0.504                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.48e-26                    0.0                   -0.0          113.520652987         -58.8952037025         0.157824848676        -0.570892006516             8.1645e-15         -1.08627716532          0.99998512748 1.4630718369568711e-05         -22.3999830777         -32.2581915447         -5.10858610435         -4.74962236258         -7.39683778069                  0.127         0.127000648576          3.29091137761         0.312596535636             0.00144521           -6.16493e-05           -1.74479e-05           -0.000150917                    0.0                    0.0                    0.0           3.3444517921          3.26181607984         0.187828513239          2.47762890522          5.79982441767 
            50000000379          603.846169221          653.114081198          603.871366005      1.31191078432e-05      8.08148916156e-05         0.999994039059         0.216501671081                    0.0                    0.0                  0.455                    0.5                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.62e-26                    0.0                   -0.0          116.284723061          -60.325128588         0.258598601198        -0.621278882777             1.6705e-17         -1.08628708214         0.999999969333  3.018391386478546e-08          -22.417286748         -32.2498903744         -5.09433258174         -4.73827104472         -7.38375892729                  0.123           0.1230007332          3.44743668023        0.0635496844156             0.00205936           -7.17981e-05            -1.8006e-05           -0.000150996                    0.0                    0.0                    0.0          3.38756909699          3.24025742739         0.183822520659          2.47833952666          5.79946910695 
            50000000380          557.553127042          558.278780544           557.58750808      0.000173054592712          2.05681583662         0.999996266496         0.151063313303               7.26e-08                3.7e-07                  0.437                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.35e-26                    0.0                   -0.0           120.41904122          -62.475071974         0.125898825199        -0.554928994778             3.4095e-15         -1.08628257813         0.999993229793 6.6817544479040405e-06         -22.5141753077         -32.2015731136         -5.02706043078         -4.66033737513         -7.29749311805                  0.128          0.12800047789          3.23911987966         0.400495923368            1.47267e-06           -5.01278e-05           -1.94367e-05           -0.000150827                    0.0                    0.0                    0.0          3.24653677076          3.31077359051         0.197252945729          2.47681946064          5.80022913995 
            50000000381          610.778862154          668.178536879          610.803115136       0.00389847266086      9.73450045386e-06         0.999994414007         0.176092293091               2.97e-05               0.000178                  0.457                  0.497                    0.0                    0.0                    0.0                    0.0                    0.0               1.15e-07                    0.0               5.53e-26                    0.0                   -0.0           114.00578002         -59.1458845157         0.171074139255        -0.577516651806              1.442e-12         -1.08454979195         0.997385730659   0.002574501927357287         -22.4040583952         -32.2572570255         -5.10586603507         -4.74733259517         -7.39416247934                  0.125         0.125000698253          3.37982865304          0.16650772484             0.00237311           -7.44779e-05           -1.78055e-05           -0.000151017                    0.0                    0.0                    0.0          3.40952483643          3.22927955768         0.181815577114          2.47852844318          5.79937464869 
            50000000382           547.02368019          547.501087964          547.056854813        0.0105805927432         0.223935454725         0.999995977482        -0.288013250907                0.00028                0.00137                  0.436                  0.517               9.39e-08               1.42e-08                    0.0                    0.0                    0.0               8.88e-07                    0.0               6.62e-26                    0.0                   -0.0          107.608329985         -55.8535782215         0.457644876011        -0.720802020184              1.324e-11          -1.0695809545         0.973564608686    0.02645066625031633         -22.5463887573         -32.1871087379         -5.00783572054         -4.63288426002         -7.26886277395                  0.123         0.123000494772          3.44744338191        0.0635401579205           -1.29795e-05           -4.99669e-05           -2.00864e-05           -0.000150826                    0.0                    0.0                    0.0          3.24556644438           3.3112587537         0.197348668816          2.47681046756           5.8002336365 
            50000000383          601.077842577          618.563571355          601.101461302      3.58945424108e-05         0.216300404187         0.999995283974         0.027245919356                    0.0               1.56e-08                  0.443                   0.51                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.55e-26                    0.0                   -0.0          109.833956693         -56.9934788741       0.00409549687976        -0.494027330618             1.2625e-16         -1.08628694706         0.999999767176  2.292215661549416e-07         -22.4111711916         -32.2517632707         -5.09844983647         -4.74214224259         -7.38778401793                  0.129          0.12900060837          3.18274062385         0.497688189038            0.000726538           -5.70524e-05           -1.74593e-05           -0.000150881                    0.0                    0.0                    0.0          3.29547064053          3.28630665562         0.192485333019          2.47730511152          5.79998631452 
            50000000384          535.013353077          535.468835868           535.06106891      1.08248091972e-05           1.6261083309         0.999996987922          0.34077667944                    0.0                    0.0                  0.437                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.88e-26                    0.0                   -0.0          135.356237158         -70.2480616627         0.640683293297        -0.812321228827             1.4485e-17         -1.08628708261         0.999999970047 2.9587097339655116e-08         -22.5758344827         -32.1708598707         -4.98870421891         -4.60632116913         -7.23479087258                  0.119         0.119000358438          3.50941766087       0.00571534541233           -1.92283e-05            -5.0051e-05           -2.08814e-05           -0.000150826                    0.0                    0.0                    0.0           3.2451635295          3.31146021114         0.197388430179          2.47681046756           5.8002336365 
            50000000385          571.245139442          575.807416679          571.295026836      0.000111815797237         0.883057920556         0.999996166342       -0.0342588674199               2.88e-08               1.53e-07                  0.438                  0.516                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.08e-26                    0.0                   -0.0          111.610339098         -57.9147158905       0.00647514753762        -0.495217155947              1.356e-15         -1.08628534567         0.999997370875 2.5931008949739565e-06         -22.4785112365         -32.2146833223         -5.04713962713         -4.68903245867         -7.32791729999                  0.129         0.129000494544          3.18274729192         0.497676617654            0.000175964           -5.37153e-05           -1.87442e-05           -0.000150855                    0.0                    0.0                    0.0          3.25845298105          3.30481548537         0.196081186138          2.47707127367          5.80010323344 
            50000000386          593.549495745          647.306772181           593.56773713      6.94386425675e-05        0.0750088187196         0.999997349451         0.372304174623                    0.0               5.69e-08                  0.457                  0.498                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.83e-26                    0.0                   -0.0          124.827991324         -64.7543404959         0.764714768661        -0.874336966509              4.845e-16         -1.08628649813         0.999999095354  8.913757851521563e-07         -22.4415371932         -32.2380407871         -5.07734658963         -4.71915700427         -7.36054273241                  0.119         0.119000315416          3.50941774701       0.00571589619042             0.00228368           -6.71573e-05           -1.86425e-05            -0.00015096                    0.0                    0.0                    0.0          3.40252345709          3.23278024734         0.182453172387          2.47801568653          5.79963102701 
            50000000387          519.926236484          520.232024443          519.945890159        0.0022012879451       0.00132643559509         0.999995436935        0.0162011685095               1.34e-05               6.04e-05                  0.438                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0               3.88e-08                    0.0               7.28e-26                    0.0                   -0.0          122.201427319         -63.4083702581       0.00144809263277        -0.492703628495             6.3425e-13         -1.08538861555         0.998651996468   0.001333084497651545         -22.6206959982         -32.1396708006         -4.96024535795         -4.55872944453         -7.18446216485                  0.113         0.113000515629          3.37761095216         0.372797009641           -2.91085e-05           -4.98045e-05           -2.19598e-05           -0.000150825                    0.0                    0.0                    0.0          3.24448572983          3.31179911098         0.197455336422          2.47680147449          5.80023813303 
            50000000388          584.145203639          598.602723266          584.160617093      0.000238922524622        0.0137880222571         0.999993189569       -0.0662779074455               1.25e-07               6.93e-07                  0.442                  0.512                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.86e-26                    0.0                   -0.0          109.250810865         -56.6952906017        0.0242349005659        -0.504097032461             5.9215e-15         -1.08627959744         0.999988768468 1.1071298466202041e-05         -22.4495011219         -32.2322228614         -5.07002682539         -4.71269491412         -7.35283351944                  0.124         0.124000844499           3.4164285754         0.109369774626            0.000611889           -5.36704e-05           -1.82686e-05           -0.000150855                    0.0                    0.0                    0.0          3.28743558745          3.29032418216         0.193260203442          2.47707127367          5.80010323344 
            50000000389          611.395024459          642.931740565          611.418931208      0.000712891513091      3.93571693607e-05         0.999995810067        -0.076923602413               1.01e-06               6.06e-06                  0.448                  0.505                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.42e-26                    0.0                   -0.0           106.32492794         -55.1843000677        0.0326454676827         -0.50830231602              4.813e-14         -1.08622879439         0.999912719995  8.583909916417371e-05         -22.3927032865         -32.2617099916         -5.11475801385         -4.75424869129         -7.40246092564                  0.129         0.129000540504          3.18274459955         0.497681289833             0.00130171           -6.31243e-05           -1.72498e-05           -0.000150929                    0.0                    0.0                    0.0          3.33487651072          3.26660372053         0.188729924767          2.47773684115           5.7997704497 
            50000000390          604.213221184          653.169075601          604.239964235      1.39780496544e-06       0.00119699733441         0.999998355561         0.394226149382                    0.0                    0.0                  0.455                    0.5                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.61e-26                    0.0                   -0.0          123.542597502         -64.0840890737         0.857421801069        -0.920690482713             1.8945e-19          -1.0862871024         0.999999999652 3.4209648187678686e-10         -22.4161022992         -32.2504868623         -5.09529081674          -4.7390937464         -7.38464108377                  0.123         0.123000202266          3.44745160311          0.06352847169             0.00204504           -7.30048e-05           -1.79841e-05           -0.000151006                    0.0                    0.0                    0.0          3.38671761086          3.24068317046         0.183900798485          2.47842948601          5.79942412727 
            50000000391          558.235479238          576.061324104          558.266519982      0.000148419098831      0.000322859244946         0.999996083893         0.155520969553               5.26e-08               2.68e-07                  0.444                  0.511                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.42e-26                    0.0                   -0.0          121.027130036         -62.7907919622         0.133438630437        -0.558698897397             2.5015e-15         -1.08628378706         0.999995038764  4.896252113429673e-06         -22.5202118322         -32.1995014079         -5.02385045232         -4.65543912338         -7.29243347272                  0.112         0.112000438606          3.32416427191         0.497469558904            0.000786189           -5.95453e-05           -1.98892e-05           -0.000150901                    0.0                    0.0                    0.0          3.29973868662          3.28417263258         0.192075002866          2.47748499429          5.79989637313 
            50000000392            584.2946343          612.089076791          584.329915642      0.000214797725667         0.993757288747         0.999998310815         0.415462992031                  1e-07               5.55e-07                  0.448                  0.507                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.91e-26                    0.0                   -0.0           128.15337029         -66.4833879479         0.952288093986        -0.968123629171             4.7835e-15         -1.08628104126         0.999990929183  8.941341617094682e-06         -22.4546728466         -32.2299725666         -5.06624277532         -4.70905694465         -7.34865052085                  0.119         0.119000201013          3.50941797601       0.00571736092861             0.00119183            -6.7151e-05           -1.86071e-05            -0.00015096                    0.0                    0.0                    0.0          3.32788060437           3.2701016737         0.189391249173          2.47801568653          5.79963102701 
            50000000393          541.842002271          547.865937037          541.860684678       0.00927086174429      0.000738174114603         0.999996441251         -0.24790362684               0.000218                0.00105                  0.439                  0.515               7.33e-08               1.11e-08                    0.0                    0.0                    0.0                6.8e-07                    0.0               6.77e-26                    0.0                   -0.0          109.388631453         -56.7726405527         0.339054432893        -0.661506798625              1.036e-11         -1.07289815269         0.979062428401   0.020894846584919066         -22.5621510799          -32.178799867         -4.99749846764         -4.61915031941         -7.25058295041                  0.114         0.114000405699          3.42129337889         0.267812905458            0.000249469           -5.17033e-05           -2.05976e-05           -0.000150839                    0.0                    0.0                    0.0          3.26310508851          3.30248943163         0.195625620803          2.47692737895           5.8001751808 
            50000000394          610.986477233          659.934683847          611.006874514      2.73908316021e-06      0.000398677140358         0.999996139478        -0.232932145279                    0.0                    0.0                  0.454                    0.5                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               5.49e-26                    0.0                   -0.0          103.389620161         -53.6749338557         0.299338459111        -0.641648811734             7.1145e-19         -1.08628710177         0.999999998709 1.2697501907279995e-09          -22.400054331          -32.258910315         -5.10906312821         -4.74979285583         -7.39712583595                  0.126         0.126000486428          3.33790881723         0.234414508115             0.00202421           -6.74757e-05           -1.76169e-05           -0.000150963                    0.0                    0.0                    0.0          3.38467224374          3.24170585402         0.184088967011           2.4780426724          5.79961753408 
            50000000395          576.327675138          624.015620063          576.364472464      0.000343964818969      3.78562783469e-06         0.999994875018         -0.02329520976                2.6e-07               1.41e-06                  0.455                    0.5                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.16e-26                    0.0                   -0.0           112.19213022         -58.2152636448       0.00299389742313         -0.49347653089             1.2605e-14         -1.08627091335         0.999975772698 2.3890090397590743e-05         -22.4834366348         -32.2144472975         -5.04525195059         -4.68575871212         -7.32456195632                  0.113         0.113000579126          3.37761403063         0.372789728873             0.00208031           -8.09267e-05            -1.9564e-05           -0.000151068                    0.0                    0.0                    0.0          3.39002345402          3.23903024888          0.18359707597           2.4789872704          5.79914523508 
            50000000396          554.104079711          560.872018856          554.131674727      5.68168053611e-05         0.149426995326         0.999995100188        -0.245158343951                    0.0               3.97e-08                   0.44                  0.515                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.46e-26                    0.0                   -0.0          107.916480963         -56.0112846117         0.331586639809        -0.657772902083              3.721e-16         -1.08628660581         0.999999256603   7.33805301295051e-07         -22.5266287001         -32.1962716222         -5.01984121843          -4.6498017037         -7.28647831427                  0.119          0.11900058308          3.50941721087       0.00571246993648            0.000280923           -5.30184e-05           -1.98276e-05            -0.00015085                    0.0                    0.0                    0.0          3.26533318454          3.30137538362          0.19540780582          2.47702630612          5.80012571721 
            50000000397          562.067040497          563.331816009          562.100913455         0.018465737613      3.21774427483e-06         0.999995598994        0.0127877760109               0.000805                 0.0041                  0.435                  0.515               2.67e-07               4.06e-08               1.08e-08                    0.0                    0.0               2.68e-06                    0.0               6.32e-26                    0.0                   -0.0          114.688155585         -59.5085631318      0.000902181063098         -0.49243067271               3.82e-11         -1.04492996173         0.927484220436    0.07425509352960102         -22.5084830853         -32.2018597622         -5.02899847568         -4.66437820131         -7.30134267718                  0.128         0.128000563331          3.23911525518         0.400503837305            2.73435e-05           -5.04472e-05           -1.91818e-05            -0.00015083                    0.0                    0.0                    0.0          3.24827786584          3.30990304297         0.197081302385             2.47684644          5.80021565028 
            50000000398          532.740763394          532.925935849          532.754852836      0.000355679555281      3.03081569495e-05         0.999998748461        -0.381822954418               3.35e-07               1.57e-06                  0.437                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.94e-26                    0.0                   -0.0          106.852404541         -55.4651590515         0.804317898558        -0.894138531458             1.5775e-14         -1.08626521039         0.999967243126 3.2359468650243084e-05         -22.5822208042         -32.1669444125          -4.9844650378         -4.60025857057         -7.22728456052                  0.118         0.118000147682          3.50775478137        0.0259223627994           -2.97942e-05           -4.97472e-05            -2.1033e-05           -0.000150824                    0.0                    0.0                    0.0          3.24443436895          3.31182479142         0.197460407227          2.47679248144          5.80024262956 
            50000000399          525.213881966          525.253346014          525.255577862      7.28862470055e-05      6.16644422896e-06         0.999994940984       -0.0923073161693               1.44e-08               6.63e-08                  0.437                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.13e-26                    0.0                   -0.0          116.643947771         -60.5257572108        0.0470084480861        -0.515483806221             6.8145e-16         -1.08628614351         0.999998565038 1.4178806883590808e-06         -22.6027820074         -32.1527105037         -4.97140571746         -4.57852277884         -7.20293516351                  0.115          0.11500058179            3.455712077          0.18150514876           -4.23485e-05           -4.97026e-05           -2.15583e-05           -0.000150824                    0.0                    0.0                    0.0          3.24360224433          3.31224085373         0.197542580154          2.47679248144          5.80024262956 
