               point_id                    MH0                    MA0                   MHch                   lamL                   lam2                    rat                 s_jbar                 con_tt                 con_hh                 con_zz                 con_ww                 con_bb               con_tata                 con_cc                 con_ss               con_mumu                 con_gg                 con_aa                 sigmav                 br_inv                  br_ll               gce_chi2                 gce_ll              jbar_chi2                jbar_ll                sigmaSI                 lux_ll                 lux_pv                r_xenon              ll_dSph16           ll_dSph16all     ll_dSph_tucana_III      ll_dSph_tucana_IV   ll_dSph_reticulum_II                omegah2             omegah2tot                  dm_ll                dm_chi2                delta_S                delta_T                delta_U              delta_rho           ll_unitarity      ll_perturbativity        ll_vevstability                chi2_ST                  ll_ST                  pv_ST               chi2_rho                 ll_rho 
            30000000011          397.217553639          406.345608745           397.39931953      5.24247136127e-05      0.000488629789918         0.578096429371         0.107813718477               1.21e-08               3.59e-08                  0.446                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               1.24e-25                    0.0                   -0.0          107.611621305         -56.0499187366        0.0641285936389        -0.524043878998              6.156e-16         -1.08628644386         0.999999015146  9.802577109293324e-07         -22.3932304926         -31.7996693727         -4.81210024415         -4.59433863591         -7.14602221048                 0.0606         0.104826802106           2.6052932969          2.06759811479             0.00045088            -7.8677e-05           -3.66335e-05            -0.00015105                    0.0                    0.0                    0.0          3.27940930995          3.29433732092         0.194037341793          2.47882532653          5.79922620701 
            30000000012          531.821638315          531.934333718          531.917857772     -0.000112034009656      4.03133955785e-05         0.865518689305         0.299733484026               3.33e-08               1.56e-07                  0.437                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.96e-26                    0.0                   -0.0          119.500798303         -62.0047219109         0.495648948777        -0.739804056567             1.5705e-15         -1.08628521287         0.999997172576 2.7931633998815073e-06         -22.4174452575         -32.2145254868         -5.07144914827         -4.72563108101          -7.3641627677                  0.118          0.13633443328           2.6497361387          1.45310952932           -4.15289e-05           -4.97325e-05           -2.10837e-05           -0.000150824                    0.0                    0.0                    0.0          3.24365946666          3.31221224256         0.197536928311          2.47679248144          5.80024262956 
            30000000013          537.585455177          537.687218058          537.612897442     -1.39558449072e-05        0.0008202718814         0.881522507865          0.53168120028                    0.0                    0.0                  0.437                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.82e-26                    0.0                   -0.0          131.165231339         -68.0635542592          1.55957503454         -1.27176709945             2.3845e-17         -1.08628707371         0.999999956738 4.2730155769464085e-08         -22.4227490142         -32.2158623835         -5.07031144378         -4.72280192552          -7.3611699705                   0.12         0.136128118034          2.66722918164          1.42115234094           -3.33537e-05           -4.97406e-05           -2.06967e-05           -0.000150824                    0.0                    0.0                    0.0          3.24419906648          3.31194244265         0.197483640054          2.47679248144          5.80024262956 
            30000000014           521.05418311          523.944773128          521.201401564      0.000272777873741       0.00848597394372         0.797101072252         0.236945267779               2.05e-07               9.27e-07                  0.439                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.26e-26                    0.0                   -0.0          113.093655558         -58.6893042378         0.309741747831        -0.646850456094              9.697e-15         -1.08627613859         0.999983596132 1.6210988604296237e-05         -22.3621667501         -32.2275432528         -5.10576524968         -4.75961125304         -7.40364320954                  0.109         0.136745519225          2.61450588909          1.51754855018            8.61877e-05           -5.69005e-05           -2.19747e-05            -0.00015088                    0.0                    0.0                    0.0          3.25285900755          3.30761247212         0.196630390318          2.47729611755           5.7999908115 
            30000000015          517.437954774           518.86726188          517.752499223      2.91122371551e-05      2.01827702153e-05         0.797847917805         0.366958660403                    0.0               1.06e-08                  0.438                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.35e-26                    0.0                   -0.0          118.442164314         -61.4589431785         0.742912984876        -0.863436074617               1.12e-16           -1.086286975         0.999999809056 1.8872057933511262e-07          -22.371298747         -32.2235415539         -5.09823831261         -4.75400449422         -7.39685278489                  0.109         0.136617515152          2.62552898949          1.49737537633           -3.42228e-06            -5.5952e-05           -2.21696e-05           -0.000150873                    0.0                    0.0                    0.0          3.24684108103          3.31062143537         0.197222934964          2.47723316024          5.80002229016 
            30000000016          462.945057503          495.424288245          463.460909566      0.000292316167678       0.00181835024536         0.535068362727         0.607489627284               2.84e-07               1.06e-06                  0.455                  0.506                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                9.4e-26                    0.0                   -0.0          108.722076257         -56.5057847987          2.03601699809         -1.50998808122               1.41e-14         -1.08627508249         0.999982021232  1.775707448774955e-05         -22.1795334049         -32.1859317867         -5.16380813498         -4.84259024687         -7.48002089037                 0.0735         0.137365624881          2.56043789867          1.61663554886             0.00166472           -0.000343356           -2.99486e-05           -0.000153119                    0.0                    0.0                    0.0          3.39053910573          3.23877242303         0.183549745999           2.4974745156          5.78990161248 
            30000000017          480.009142184          604.379888057          480.372258037     -0.000388967207612       0.00235025320616         0.548905827982          1.37265831224               4.42e-07               1.74e-06                  0.489                  0.473                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               9.35e-26                    0.0                   -0.0          147.686002525         -76.8469857063          10.3950971946         -5.68952817947              2.323e-14         -1.08626749694          0.99997067193 2.8963343636642044e-05         -22.1799171612         -32.2142985913         -5.18557673167         -4.84880469844         -7.49104581023                 0.0741         0.134995833935          2.76092261814          1.25047060482             0.00636583            -0.00084756            -3.3367e-05            -0.00015706                    0.0                    0.0                    0.0          3.78837599604          3.03985397787         0.150440443402             2.53319056          5.77204359028 
            30000000018          562.770107762          562.786598546           562.79643955      2.55581564142e-05          2.02927024359         0.971927454248        -0.870852335044                    0.0                    0.0                  0.437                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.24e-26                    0.0                   -0.0          96.6737412229         -50.2343975911          4.18400993452         -2.58398454944             7.2995e-17         -1.08628700934         0.999999860407 1.3773473958962208e-07         -22.4662485279         -32.2145988614          -5.0517335449         -4.69661678867         -7.33456908194                  0.131         0.134783722208          2.77802755391           1.2194056976           -2.87846e-05           -4.96997e-05            -1.9105e-05           -0.000150824                    0.0                    0.0                    0.0          3.24449579831          3.31179407674         0.197454342387          2.47679248144          5.80024262956 
            30000000019          460.982320708           461.01294322          461.055279359      0.000312700319354         0.013216151547         0.661375538533          1.15244517021               3.38e-07               1.25e-06                  0.439                  0.521                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               9.19e-26                    0.0                   -0.0          159.870909758         -83.4017870034          7.32730399717         -4.15563158076              1.627e-14         -1.08626988716         0.999974250351 2.5437907858887704e-05         -22.3473000301         -32.0904645139         -5.01352616902         -4.72963831482         -7.34692551976                 0.0899         0.135928825247          2.68400559704          1.39052967351           -7.68403e-05           -4.96493e-05           -2.72196e-05           -0.000150823                    0.0                    0.0                    0.0          3.24132462743          3.31337966218         0.197767671457           2.4767834884          5.80024712608 
            30000000020          531.826014738          606.176169594          531.925427825     -1.02111085537e-05        0.0344069673612         0.695200359175         -1.31690339459                    0.0                    0.0                  0.468                  0.491                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.36e-26                    0.0                   -0.0          92.3585052711         -48.0359224583           9.5677870357         -5.27587310003             1.3045e-17         -1.08628709002         0.999999981136  1.863513107128602e-08         -22.2355204122         -32.2555287114         -5.18764551747         -4.83236278173         -7.48018841932                 0.0943         0.135644348792           2.7077438692           1.3472431831             0.00349019           -0.000180995           -2.37402e-05            -0.00015185                    0.0                    0.0                    0.0           3.4997908984          3.18414652669         0.173792112605          2.48602793878          5.79562490089 
            30000000021          455.604915294          461.923647232          455.629444655     -2.53975572355e-05      1.82087377465e-05         0.765134177351        -0.977259126619                    0.0                    0.0                  0.442                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               9.46e-26                    0.0                   -0.0          95.3176625312         -49.5649894321          5.26893857614         -3.12644887025              1.099e-16         -1.08628696653         0.999999796454 2.0120416871553689e-07         -22.5003800766         -31.9374050321         -4.87069362212         -4.56633133338         -7.14816825152                 0.0817         0.106778657154          2.86562515342          1.51003723637             0.00027992           -5.24552e-05           -2.81466e-05           -0.000150845                    0.0                    0.0                    0.0          3.26520575942          3.30143909618         0.195420256148          2.47698133898          5.80014820079 
            30000000022          495.366878642          495.553156555          495.710607331      9.05283509645e-06        0.0212438212608           0.7532217604         -1.12429830769                    0.0                    0.0                  0.438                   0.52                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                  8e-26                    0.0                   -0.0          93.7711428693         -48.7556380512          6.97375650686         -3.97885783561             1.1815e-17         -1.08628708936         0.999999980153 1.9613265585190215e-08         -22.3710853951         -32.1988113596         -5.07999289543         -4.74773306906         -7.38615293143                  0.102         0.135418286304            2.726430381          1.31320610495           -7.86408e-05             -4.874e-05           -2.38707e-05           -0.000150816                    0.0                    0.0                    0.0          3.24110828045          3.31348783567         0.197789065833           2.4767205376          5.80027860148 
            30000000023          394.120587943          448.707343352           394.14829542      0.000242827696683         0.461958939702         0.503868096814         0.130178665064               2.52e-07               7.37e-07                  0.471                  0.495                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               1.32e-25                    0.0                   -0.0           102.93161448         -53.5962630026        0.0934939036183        -0.538726533988             1.3415e-14         -1.08627449476         0.999981151037 1.8773881286847783e-05         -22.3193336512         -31.9183554374         -4.90580148434         -4.69322030179         -7.27564072578                 0.0536          0.10637704657          2.81640105188          1.61602192195             0.00339047           -7.65928e-05           -4.04164e-05           -0.000151034                    0.0                    0.0                    0.0          3.48092362673          3.19358016253         0.175439361664          2.47868138087          5.79929817984 
            30000000024          550.238813214          550.270296082          550.382298553      5.32758189413e-06      1.67913647309e-05          0.94145798019        -0.713686032361                    0.0                    0.0                  0.437                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.52e-26                    0.0                   -0.0          98.0957471139         -50.9627737677          2.81007596342         -1.89701756389             3.3175e-18         -1.08628709843         0.999999993717  6.203059040188982e-09         -22.4623208098         -32.2090039789         -5.04974609644         -4.69693707261         -7.33393258224                  0.126         0.133834969432          2.85274001556          1.08410870734           -4.30861e-05           -4.94179e-05           -1.98537e-05           -0.000150822                    0.0                    0.0                    0.0          3.24352300747          3.31228047215         0.197550406635          2.47677449538          5.80025162259 
            30000000025          550.959196556          570.118594664          551.032077334       0.00115423217671         0.651060686934          0.80591106715        -0.378698117861               3.25e-06               1.62e-05                  0.445                  0.511                    0.0                    0.0                    0.0                    0.0                    0.0               1.05e-08                    0.0                6.6e-26                    0.0                   -0.0          98.4913692673         -51.1655695297         0.791206705136        -0.887582934746             1.5535e-13          -1.0861191081         0.999748500366 0.00024832386913991656         -22.3086065089         -32.2524927732         -5.14882801561         -4.79505824872          -7.4404951493                  0.109         0.135250655368          2.74018424859          1.28817565373            0.000852445           -7.44868e-05           -2.04444e-05           -0.000151017                    0.0                    0.0                    0.0          3.30581260162          3.28113567508         0.191492564114          2.47852844318          5.79937464869 
            30000000026          512.288163864          512.432312514           513.12913165     -0.000554332292269      0.000603023183334         0.802074800398        0.0372210894165               8.75e-07               3.85e-06                  0.437                   0.52                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.49e-26                    0.0                   -0.0          108.729545555         -56.4358015198       0.00764331619546        -0.495801240276              4.143e-14         -1.08623918047          0.99992829573   7.08845699829923e-05         -22.3889769013         -32.2157434121         -5.08372677755         -4.74303973323          -7.3835736316                  0.108         0.134650783127          2.78867417709          1.20008605284            -0.00012213            -3.9263e-05           -2.23691e-05           -0.000150742                    0.0                    0.0                    0.0           3.2372277149          3.31542811844         0.198173205099          2.47605510664          5.80061131695 
            30000000027          486.767251582          548.782678918          486.907527582      0.000207416392868         0.176022719904         0.589756937194         0.828217139117               1.28e-07               5.16e-07                  0.466                  0.494                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               8.71e-26                    0.0                   -0.0          120.337934886         -62.4908880888          3.78435694483         -2.38415805459             6.4225e-15         -1.08628135788         0.999991406526  8.489101990232486e-06         -22.1997234986          -32.224830255         -5.18314109205         -4.84196566441         -7.48527235457                 0.0799         0.135479542437            2.721382537          1.32239730236             0.00315853           -0.000204128           -2.77417e-05           -0.000152031                    0.0                    0.0                    0.0          3.47894637453          3.19456878863          0.17561289136          2.48765897927          5.79480938064 
            30000000028           551.18900453          587.596883398          551.445465875      2.48841419462e-06        0.0675978039281         0.769849613007        -0.419548138084                    0.0                    0.0                  0.452                  0.504                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               6.68e-26                    0.0                   -0.0          97.2372240238          -50.523391911         0.971107396272        -0.977533280314              7.213e-19         -1.08628710188         0.999999998885 1.1009281612284667e-09         -22.2716787391         -32.2581789386         -5.17117524573         -4.81532495374         -7.46265216368                  0.104         0.135091319451          2.75317570322          1.26455029083             0.00163046           -0.000214833           -2.13829e-05           -0.000152115                    0.0                    0.0                    0.0          3.37396722696          3.24705836241         0.185076946476          2.48841610796           5.7944308163 
            30000000029          458.034458034          461.516000217          458.047320114       0.00026965093546       0.00732258836624            0.630214728        -0.545883247814               2.53e-07               9.26e-07                  0.441                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               9.34e-26                    0.0                   -0.0          95.5703411416          -49.693891906          1.64400524697         -1.31398220566              1.226e-14          -1.0862746631         0.999981394455  1.838646080895433e-05         -22.3157849904         -32.1031641326         -5.03513433153          -4.7522448107         -7.37450508494                 0.0851         0.135033340573          2.75788308956          1.25599406812            0.000121781           -5.04992e-05           -2.77264e-05            -0.00015083                    0.0                    0.0                    0.0          3.25452133547          3.30678130816         0.196467026125             2.47684644          5.80021565028 
            30000000030          502.317508579          502.533566661          502.590951376      1.78146855995e-05      2.64599003612e-06         0.964880049097        -0.346767751822                    0.0                    0.0                  0.438                   0.52                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.78e-26                    0.0                   -0.0          109.654129349         -56.9144190146         0.663408560653        -0.823683862505               4.45e-17         -1.08628703949         0.999999905542  9.337307991262774e-08         -22.6301476445          -32.123257494         -4.94884154418         -4.54426830534          -7.1708247733                  0.105         0.108821816865          3.08351657233          1.03634685893           -6.64703e-05           -4.94247e-05           -2.33004e-05           -0.000150822                    0.0                    0.0                    0.0          3.24198333869          3.31305030654         0.197702546286          2.47677449538          5.80025162259 
            30000000031          516.462288988          516.472729739          516.607053809        0.0016815726744         0.119786765987         0.832733768135        -0.446998100373               7.93e-06               3.53e-05                  0.437                  0.519                    0.0                    0.0                    0.0                    0.0                    0.0               2.27e-08                    0.0               7.38e-26                    0.0                   -0.0          100.266937144         -52.0782423649          1.10233861415         -1.04314888925              3.751e-13         -1.08584090781          0.99933153061  0.0006609269046820052         -22.4156430186         -32.2077790466         -5.06783879519         -4.72429723279         -7.36158123497                  0.111         0.133295903502          2.89384308581          1.00997451533           -5.75076e-05           -4.93578e-05           -2.21909e-05           -0.000150821                    0.0                    0.0                    0.0           3.2425664574          3.31275874719         0.197644912661          2.47676550238          5.80025611909 
            30000000032          555.308015434          698.335026633          555.713929753     -7.85560509652e-05      0.000275699736235         0.886997757974         0.251107136937               1.37e-08               6.94e-08                  0.488                  0.471                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.04e-26                    0.0                   -0.0          119.021653677         -61.7553283448         0.347873845813        -0.665916505085              7.082e-16         -1.08628626569         0.999998747681  1.236088896078104e-06         -22.4372473692         -32.2141045423         -5.06344213066         -4.71341504247         -7.35055716251                 0.0978         0.110259579712           3.2063304729         0.764467929004             0.00635554            -0.00107553           -2.63042e-05           -0.000158842                    0.0                    0.0                    0.0          3.81478352562          3.02665021308         0.148467119494          2.54942351807          5.76392711124 
            30000000033          458.209515011          461.198031756          458.966785716        0.0241889046395      0.000106752697956         0.599458842212          1.32322775611                  0.002                0.00711                  0.436                  0.515               7.19e-07               1.06e-07               2.91e-08                    0.0                    0.0               4.66e-06                    0.0               9.52e-26                    0.0                   -0.0          160.663027669         -83.8582951894          9.65990532296         -5.32193224366             9.8555e-11         -1.02094610118         0.867358055088    0.14053548178838288          -22.280430962         -32.1194733995         -5.06244144965         -4.77660098784         -7.40223611999                 0.0813         0.135622321793          2.70957158363          1.34391255639             1.1095e-05           -7.98103e-05           -2.76888e-05           -0.000151059                    0.0                    0.0                    0.0          3.25036891705          3.30885751736         0.196875356516           2.4789062978          5.79918572137 
            30000000034          516.419923618          527.537620875          516.580361573     -1.64777909806e-05       0.00121865639548         0.743022056118        -0.495788974672                    0.0                    0.0                  0.443                  0.514                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.44e-26                    0.0                   -0.0          97.1671644715         -50.4889116993          1.35611773361         -1.17003844898             3.6025e-17         -1.08628706432         0.999999942692 5.6642379166630323e-08          -22.306389711         -32.2409930717         -5.14194103575         -4.79266232493          -7.4364703335                 0.0997         0.134181750298          2.82577697312          1.13285927839            0.000492476            -8.1026e-05           -2.27076e-05           -0.000151069                    0.0                    0.0                    0.0          3.28243616863          3.29282389157         0.193743902092          2.47899626744          5.79914073656 
            30000000035          498.160413878          498.642214479          498.221326962        0.0106182462651      0.000157818525756         0.772029320159        -0.939445404938               0.000336                 0.0014                  0.437                  0.519               1.17e-07               1.74e-08                    0.0                    0.0                    0.0               9.03e-07                    0.0               7.95e-26                    0.0                   -0.0          94.9661459747         -49.3647264001          4.86907830264          -2.9265187335              1.607e-11         -1.06915550973         0.972855355277   0.027195721001661757         -22.3888151792         -32.2006730388         -5.07320357069         -4.73865428891         -7.37649661639                  0.103         0.133414622101          2.88487679317          1.02612661435           -3.29246e-05           -5.01611e-05           -2.36963e-05           -0.000150827                    0.0                    0.0                    0.0          3.24427260181          3.31190567499         0.197476379176          2.47681946064          5.80022913995 
            30000000036          502.379457059          514.205692857          503.286662054      -0.00162670636287      0.000105087161575         0.674471940267         0.760716364092               7.74e-06               3.29e-05                  0.443                  0.515                    0.0                    0.0                    0.0                    0.0                    0.0               2.11e-08                    0.0               7.86e-26                    0.0                   -0.0          124.564245191         -64.6400685754           3.1926343577         -2.08829676103             3.7095e-13         -1.08591974328         0.999449809976  0.0005440216938966696           -22.25113105         -32.2478312561         -5.17427761574         -4.82242259039         -7.46896701231                 0.0908         0.134623836188          2.79082529145          1.19618411345            0.000461653           -0.000226195           -2.44256e-05           -0.000152203                    0.0                    0.0                    0.0          3.29614613421          3.28596890879         0.192420332684          2.48920941395           5.7940341633 
            30000000037          505.702701062          510.417039153          506.055422938     -1.48680242318e-05      0.000827289855699         0.747827995335         0.108969831403                    0.0                    0.0                   0.44                  0.518                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               7.71e-26                    0.0                   -0.0          107.887584688         -56.0022377892        0.0655113009091        -0.524735232633              3.058e-17         -1.08628706922         0.999999950022  4.941151594061611e-08         -22.3359974645         -32.2287789236         -5.11919257656          -4.7735888825         -7.41637450072                    0.1         0.133720588991          2.86154449248          1.06820976018            0.000155516           -7.71158e-05           -2.33011e-05           -0.000151038                    0.0                    0.0                    0.0          3.25962561759          3.30422916709         0.195966253853          2.47871736689          5.79928018683 
            30000000038          502.961010467           565.29256448          503.042995099     -2.76423227402e-06        0.0188945931442         0.638502311129        -0.437667096128                    0.0                    0.0                  0.465                  0.494                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0                    0.0               8.16e-26                    0.0                   -0.0          95.9708874562          -49.877590396          1.05679672994         -1.02037794715             1.0685e-18         -1.08628710163         0.999999998501 1.4818075905378317e-09         -22.2205340979         -32.2511503749         -5.19251199969         -4.83810427731         -7.48531989439                 0.0854          0.13375049473          2.85924677569          1.07235795679             0.00308497           -0.000140511           -2.58251e-05           -0.000151534                    0.0                    0.0                    0.0          3.46659636986          3.20074379096         0.176700656393          2.48318165842          5.79704804107 
